Emp. ID,Department,Position,Gender,Sexual Orientation,Race,Age,Education,Working Location,City,Marital Status,Emp. Type,Salary,Years of Service,Status,Job Satisfaction,Work Life Balance,Years Since Last Promotion,Performance Rating,Hire Year,Term Year
2237319841,9,1,1,0,0,44,1,0,3,1,0,2,0,1,2,1,2,2,2021,2021
981883747,4,1,1,0,1,35,1,0,4,0,0,0,2,0,2,2,0,3,2020,0
6340139566,12,1,0,0,0,29,1,0,4,0,0,2,8,0,3,1,1,3,2014,0
8329465189,3,2,1,0,0,29,1,0,2,0,0,2,1,1,2,1,2,2,2018,2019
7716536330,12,1,0,0,0,61,1,0,2,1,0,2,3,0,3,2,1,3,2019,0
9245874320,11,1,0,0,2,41,2,0,1,0,0,1,10,0,1,2,1,2,2012,0
4586655743,11,0,1,0,0,41,1,1,4,1,0,1,6,0,3,1,2,3,2016,0
2387354061,7,1,1,0,1,24,3,0,4,0,0,0,10,0,1,0,0,3,2012,0
8193341594,11,2,1,0,0,33,1,1,4,0,0,2,7,0,1,1,1,2,2015,0
7894661789,12,1,0,0,0,27,1,0,4,0,0,2,9,0,1,3,2,3,2013,0
138050097,5,1,0,0,0,24,1,0,0,0,0,2,0,1,2,1,0,2,2013,2014
4615825066,12,1,1,0,0,26,1,0,0,0,0,2,7,0,2,3,1,2,2015,0
4969878488,8,1,0,0,0,34,1,1,3,1,0,0,7,0,1,0,2,2,2015,0
5977987482,11,2,0,0,0,24,0,0,3,0,0,1,1,0,2,3,0,2,2021,0
9632433584,12,1,0,0,0,57,1,1,4,1,0,2,5,0,1,3,1,2,2017,0
6437708561,10,2,0,0,0,40,1,0,0,0,0,2,10,0,1,2,2,3,2012,0
7375151486,11,1,0,0,0,28,0,0,2,1,0,2,2,0,2,2,0,2,2020,0
7021753271,11,1,0,0,0,35,1,0,2,0,0,0,9,0,1,0,1,3,2013,0
7732477252,3,2,0,0,0,34,1,0,1,1,0,2,3,0,3,3,1,3,2019,0
4482177020,8,1,1,0,0,40,1,0,3,1,0,0,7,0,2,0,7,3,2015,0
2557776240,3,1,1,0,3,38,1,0,4,0,0,1,6,0,3,2,1,2,2016,0
6461268303,4,1,1,0,1,38,1,0,3,0,0,0,7,0,2,3,2,2,2015,0
8930148074,7,1,0,0,0,27,1,0,3,0,0,0,4,0,3,3,1,3,2018,0
3052563332,11,2,0,0,0,30,1,0,2,0,0,2,10,0,3,0,1,3,2012,0
4977807835,6,1,0,0,0,40,1,0,1,0,0,2,9,0,1,1,2,2,2013,0
9881458747,3,1,0,0,0,28,0,0,1,0,0,1,5,0,2,2,0,2,2017,0
5701309242,11,3,0,0,0,51,3,0,3,1,0,2,6,0,2,2,1,2,2016,0
9291937996,11,0,1,0,0,25,1,1,4,0,1,1,10,0,1,1,2,3,2012,0
6852634777,6,1,1,0,0,33,1,0,0,0,0,2,6,0,1,1,0,3,2016,0
7001659955,12,1,0,0,5,30,1,0,0,1,0,2,7,0,2,0,1,2,2015,0
4391454988,4,1,0,0,0,24,1,1,4,0,0,0,8,0,2,0,2,2,2014,0
4505993889,7,1,0,0,0,30,2,0,3,0,0,2,5,0,2,3,0,3,2017,0
776913542,6,0,0,0,0,53,1,1,4,1,0,2,4,0,1,3,2,3,2018,0
174743114,4,1,1,0,4,34,1,0,4,1,0,0,0,1,2,1,2,3,2013,2014
5614675046,12,1,0,0,0,25,1,0,3,0,0,1,0,1,2,3,0,3,2020,2021
6868114231,3,1,0,0,1,39,1,1,3,0,0,0,1,0,1,2,1,2,2021,0
1629240509,3,2,1,0,0,41,3,1,4,0,0,2,10,0,1,1,2,2,2012,0
9201253233,6,1,1,0,0,33,1,0,0,0,0,1,3,0,1,3,1,2,2019,0
4744086221,12,2,0,0,5,21,1,0,3,0,0,2,1,0,1,1,1,3,2021,0
2392326120,8,2,0,0,0,43,0,0,0,0,0,0,7,0,2,2,2,2,2015,0
8428269751,12,1,0,0,3,27,1,1,4,1,0,2,2,0,2,0,0,3,2020,0
2860385617,4,1,0,0,0,29,1,1,4,0,0,0,6,0,1,0,1,3,2016,0
3515051502,3,1,0,0,0,33,1,1,4,0,0,2,6,0,2,1,2,2,2016,0
9073704316,11,1,1,0,0,35,1,0,2,0,0,0,9,0,1,0,9,2,2013,0
5805858274,12,1,0,0,1,23,1,0,0,0,0,1,8,0,2,0,1,2,2014,0
9737996525,11,1,1,0,0,22,0,0,4,0,0,0,3,0,3,3,1,2,2019,0
1133956569,12,2,1,0,5,55,2,1,4,1,0,2,10,0,1,1,0,2,2012,0
6482081951,12,1,0,0,0,39,1,0,0,0,0,2,0,1,1,1,1,2,2014,2015
2388762947,9,2,0,0,0,24,1,0,2,0,0,2,4,0,1,0,3,2,2018,0
3905225288,3,0,1,0,0,27,1,0,3,0,0,2,2,0,3,3,0,2,2020,0
563025669,3,1,0,0,0,32,2,1,4,0,0,1,9,0,1,2,1,2,2013,0
5362387004,12,2,1,0,0,41,1,1,4,0,0,2,1,0,1,3,2,2,2021,0
6117579543,7,2,0,0,0,36,1,0,3,0,0,1,5,0,3,3,0,3,2017,0
227927589,8,1,1,0,0,37,1,0,1,1,0,1,10,0,2,1,1,3,2012,0
8057004039,12,1,1,0,0,36,1,0,1,1,0,2,3,0,1,3,1,2,2019,0
5637400000,12,2,0,0,0,30,1,0,2,0,0,2,7,0,2,1,7,2,2015,0
8060051800,8,1,1,0,0,39,2,0,2,0,1,1,10,0,2,0,1,2,2012,0
7305112402,7,1,0,0,0,59,1,0,0,1,0,0,5,0,3,2,2,3,2017,0
8175601214,11,1,0,0,0,24,1,0,4,1,0,0,0,1,1,1,0,2,2021,2021
4578572425,7,1,1,0,0,25,1,0,2,0,0,0,1,1,1,3,1,3,2018,2020
1334154186,7,1,1,0,0,36,0,0,2,0,0,2,7,0,2,0,2,2,2015,0
4348647618,9,1,1,0,0,30,1,0,1,0,0,2,9,0,1,2,9,3,2013,0
4078853776,12,1,1,0,0,27,2,0,4,1,0,2,9,0,2,2,1,2,2013,0
2464525112,12,1,0,3,0,37,0,0,1,0,0,2,10,0,1,3,2,2,2012,0
5224972434,11,1,0,0,0,36,1,0,0,1,0,1,6,0,1,3,0,3,2016,0
4887419255,12,2,0,0,1,34,1,0,1,1,0,1,7,0,1,1,1,2,2016,0
7316334402,3,1,1,0,0,43,1,1,4,1,0,1,2,1,3,3,2,3,2013,2015
9109346847,10,1,0,0,1,29,1,0,0,1,0,0,9,0,1,0,9,2,2013,0
7721761432,8,2,1,0,0,26,1,0,4,0,0,2,2,0,2,1,1,3,2020,0
459636775,12,1,1,0,3,36,2,0,3,0,0,2,5,0,1,1,2,3,2017,0
934970914,12,1,0,0,0,29,1,0,3,1,0,2,3,0,2,3,1,2,2019,0
924541256,11,1,1,0,0,29,1,0,3,1,0,0,3,0,2,3,1,2,2019,0
7026451143,9,2,1,0,0,24,1,0,4,1,0,2,0,1,3,0,2,2,2021,2021
6933305329,12,1,0,0,1,26,1,1,4,0,0,1,1,1,1,3,0,3,2014,2016
7941658615,12,0,0,0,0,21,1,1,4,1,0,2,6,0,2,2,1,3,2016,0
1626346501,0,2,1,0,0,30,1,0,4,0,0,1,1,0,1,3,2,3,2021,0
5128921431,3,1,0,0,3,31,1,1,4,0,0,0,8,0,3,1,0,2,2014,0
829464995,8,1,0,0,0,38,0,0,0,0,0,0,5,0,3,2,1,3,2017,0
5426155896,11,0,0,0,0,22,1,0,3,0,0,2,10,0,2,2,2,2,2012,0
3425359493,12,1,0,0,0,41,2,0,3,0,0,2,2,0,3,3,0,2,2020,0
3108744995,1,1,1,0,4,35,2,0,3,0,0,0,2,0,2,2,1,3,2020,0
3391078453,7,2,1,0,0,23,1,0,0,0,0,2,2,0,1,0,2,2,2020,0
6638933387,6,1,0,0,0,25,2,1,4,0,0,1,0,1,3,2,0,3,2020,2021
8670024097,7,1,0,0,0,40,1,0,3,1,0,2,3,0,1,3,1,3,2019,0
1932048775,7,1,1,0,5,42,1,0,0,0,0,0,0,1,1,2,2,2,2017,2018
5043504342,1,1,0,0,1,24,1,0,2,0,0,0,5,0,3,3,0,2,2017,0
3927826713,1,1,0,0,0,33,1,0,4,0,0,0,9,0,2,0,1,2,2013,0
1595846692,12,1,1,0,0,24,1,0,0,1,0,2,2,0,2,0,2,2,2020,0
4996261070,3,1,1,0,0,23,1,0,3,0,0,0,3,0,2,0,1,3,2019,0
5351819574,12,1,0,0,0,26,1,1,4,0,0,2,9,0,2,0,1,3,2013,0
5166592416,0,1,0,0,0,39,1,1,4,0,0,0,10,0,3,3,2,2,2012,0
9029673264,7,1,0,0,0,53,1,0,2,1,0,1,7,0,3,2,7,3,2015,0
9903604554,5,1,0,0,1,23,1,0,0,1,0,2,6,0,3,3,1,3,2016,0
4835718739,0,1,0,0,0,36,1,0,0,0,0,0,10,0,1,3,2,2,2012,0
9811477885,5,2,1,0,4,35,1,0,0,0,0,2,0,1,3,1,0,2,2020,2021
1064266702,4,1,0,0,0,25,1,1,4,0,0,1,1,1,1,0,1,2,2018,2020
217845390,11,1,0,0,5,31,1,0,2,0,0,2,4,0,2,2,0,3,2018,0
7822792395,6,1,1,0,3,26,1,0,0,1,0,2,5,0,2,3,0,3,2017,0
6034515047,12,1,0,0,3,40,2,0,1,0,0,2,8,0,2,2,1,2,2014,0
7633732714,12,1,0,0,0,21,2,0,0,0,0,2,8,0,3,0,2,2,2014,0
2741931148,9,1,1,0,0,40,1,0,4,0,0,2,3,0,1,1,1,3,2019,0
9343255366,10,1,0,0,3,32,1,0,3,1,0,1,4,0,2,0,1,2,2018,0
1128220581,5,1,0,0,1,34,1,1,4,0,0,2,10,0,1,3,2,3,2012,0
7154281065,8,1,0,1,0,24,2,0,4,0,0,0,5,0,2,0,0,2,2017,0
9411827920,11,1,0,0,0,41,2,0,3,1,0,2,1,0,1,2,1,2,2021,0
4930496475,4,0,0,0,0,41,3,0,2,0,0,2,7,0,3,1,2,2,2015,0
6486351829,8,2,0,0,3,29,1,0,3,0,0,1,9,0,2,1,9,2,2013,0
2751381833,12,2,0,1,0,39,1,1,4,0,0,2,1,1,2,1,1,3,2019,2021
9596504114,12,1,0,0,1,28,1,1,4,0,0,1,4,0,2,2,2,2,2018,0
6693934306,5,1,0,0,5,59,0,1,4,1,0,2,10,0,1,2,0,3,2012,0
2352495417,1,1,0,0,0,25,1,0,0,0,1,0,5,1,2,0,1,2,2013,2019
7364731214,6,1,1,0,0,37,1,1,4,0,0,2,1,0,3,3,2,2,2021,0
3489131532,7,1,1,0,0,23,1,0,2,1,0,2,1,1,1,0,0,3,2020,2021
3180541437,5,0,1,0,0,24,0,0,2,0,0,2,10,0,3,1,1,2,2012,0
9780328636,0,2,0,1,0,43,1,0,1,0,0,1,9,0,2,2,2,2,2013,0
6806809164,5,1,1,0,3,33,1,0,3,0,0,2,3,0,3,2,1,3,2019,0
5839326450,12,1,0,0,0,40,1,0,3,0,0,1,1,1,1,1,1,3,2020,2021
2057625651,11,1,0,0,0,28,2,0,0,0,0,1,0,1,1,2,2,3,2021,2021
8225103551,3,1,0,0,2,38,1,0,4,0,0,0,1,0,1,0,0,2,2021,0
4657616823,12,2,1,0,0,60,2,1,4,1,0,2,9,0,1,3,1,2,2013,0
1142396245,12,1,1,0,0,31,1,0,4,0,0,2,6,0,1,2,2,3,2016,0
7188223487,12,1,1,0,0,31,1,0,3,0,0,2,1,1,1,2,0,3,2014,2015
9074785591,8,1,0,0,0,26,1,0,2,0,0,0,7,0,3,0,1,3,2015,0
6393605916,4,1,0,0,4,29,1,0,4,0,0,0,0,1,2,1,2,2,2012,2012
7912680472,5,2,0,0,0,40,1,0,2,1,0,2,2,0,1,0,0,3,2020,0
220655712,3,1,1,0,3,45,1,0,4,1,0,2,8,0,3,2,1,3,2015,0
3659017274,4,1,0,0,0,30,2,1,4,0,0,1,1,0,3,0,2,3,2021,0
7964512501,7,1,0,0,0,43,1,1,4,0,0,2,1,1,3,0,0,2,2019,2021
3314524903,10,3,0,0,0,33,1,1,4,0,0,2,1,0,3,2,1,2,2021,0
673910323,9,1,1,0,0,36,1,0,1,0,0,2,2,0,2,0,2,3,2020,0
9163136675,8,1,0,0,0,42,1,0,0,0,0,0,7,0,3,1,7,2,2015,0
817148362,11,1,0,0,0,24,1,1,4,1,0,1,6,0,1,1,1,3,2016,0
2119735370,6,1,0,0,0,36,1,0,2,0,0,2,5,0,3,1,2,3,2017,0
8758168619,12,1,1,0,2,41,1,0,1,0,0,2,1,0,1,1,0,3,2021,0
819500006,4,1,0,0,0,23,1,0,0,0,0,1,3,0,2,3,1,3,2019,0
2173035137,7,0,0,0,0,28,0,0,1,0,0,2,7,0,3,1,2,2,2015,0
1820272757,9,1,0,0,0,58,1,0,0,1,1,2,5,0,3,3,0,3,2017,0
7319984387,12,0,0,0,4,27,2,0,0,0,0,1,4,0,3,0,3,3,2018,0
6457052600,5,1,0,0,0,29,1,0,3,0,0,2,10,0,3,0,2,3,2012,0
5952713386,6,1,0,0,0,50,1,1,4,1,0,2,8,0,3,1,0,3,2014,0
1442904299,4,0,0,0,0,31,1,1,4,0,0,2,2,0,1,1,1,2,2020,0
9739449764,7,1,0,0,0,31,1,0,3,0,0,1,10,0,2,2,2,2,2012,0
8321169973,3,1,0,0,0,32,1,0,2,0,0,0,0,1,3,3,0,3,2014,2015
2015735472,3,1,1,0,3,35,1,1,4,0,0,1,7,0,2,1,1,2,2015,0
3050242291,12,1,0,0,3,54,1,0,0,1,0,2,8,0,2,3,2,2,2014,0
9853894638,7,1,1,0,3,33,1,0,3,0,0,1,5,0,3,1,0,3,2017,0
5151298603,11,1,1,0,0,39,2,1,4,0,0,1,3,0,1,0,1,3,2019,0
9149386020,12,2,1,0,0,25,1,0,3,0,0,2,10,0,2,0,2,2,2012,0
9513348220,10,1,1,0,3,41,1,0,2,0,0,2,3,0,2,1,1,3,2019,0
7715549426,12,1,0,0,0,27,2,0,0,1,0,2,8,0,3,0,1,2,2014,0
3704022856,4,1,0,0,0,28,1,0,0,0,0,0,10,0,1,0,2,2,2012,0
1448220770,5,1,1,0,0,33,1,0,4,1,0,2,10,0,2,2,0,2,2012,0
3786575563,11,0,1,0,5,36,2,0,3,0,0,2,7,0,1,3,1,3,2015,0
399213469,7,1,1,0,0,32,1,0,2,0,0,0,5,0,1,1,2,2,2017,0
822794113,4,1,1,0,0,32,1,0,3,0,0,0,1,1,1,3,0,2,2014,2015
2619196221,11,3,0,0,0,34,1,0,4,1,0,2,0,1,1,3,1,2,2015,2016
8639427111,6,1,0,0,0,33,2,0,4,1,0,2,6,0,2,3,2,3,2016,0
8847359690,7,1,1,0,3,38,1,1,4,0,0,2,1,0,3,2,0,2,2021,0
3980389486,12,1,1,0,0,31,1,0,1,0,0,2,2,1,2,2,1,3,2019,2021
7799349465,1,0,0,0,3,21,1,0,3,1,0,0,9,0,1,3,2,2,2013,0
6946836951,4,2,0,0,4,43,1,0,3,0,0,0,2,0,2,1,0,3,2020,0
6268712051,12,3,0,0,0,53,1,0,0,1,0,2,2,0,2,3,1,3,2020,0
6437670616,7,1,0,0,3,36,2,0,3,0,0,2,3,0,1,2,1,2,2019,0
2813655685,6,3,0,0,3,28,1,0,4,1,0,2,7,0,3,0,7,3,2015,0
6549539438,8,1,0,0,0,26,1,1,4,1,0,0,8,0,1,2,1,3,2014,0
206167327,7,1,0,0,0,40,1,0,3,0,0,2,1,0,2,0,2,2,2021,0
2040517176,0,1,0,0,0,40,2,0,4,1,0,1,8,0,1,3,0,3,2014,0
7418810062,0,2,0,0,3,31,1,1,4,0,0,0,3,0,2,3,1,2,2019,0
2208977046,11,1,1,0,0,23,1,0,1,0,0,2,1,1,2,1,2,3,2019,2020
3633414950,4,1,0,0,0,27,1,0,0,0,0,0,1,0,3,3,0,3,2021,0
3096942389,12,1,0,0,0,23,0,0,1,0,0,1,0,1,3,3,1,2,2017,2018
1703031136,5,2,1,0,0,25,1,1,3,0,0,2,2,0,1,3,2,2,2020,0
9556399201,1,1,1,0,0,27,1,0,0,0,0,0,10,0,2,2,0,2,2012,0
6010476544,6,0,0,0,0,27,1,1,4,0,0,2,10,0,2,1,1,2,2012,0
7106981192,3,1,1,0,0,45,1,1,4,1,0,1,4,0,1,0,0,2,2018,0
8730960794,9,1,0,0,3,38,1,0,2,0,0,2,5,0,3,0,0,3,2017,0
8773378554,5,1,0,0,0,23,2,0,4,1,0,2,3,0,3,3,1,2,2019,0
8195922289,1,1,0,0,5,22,2,0,3,0,0,0,8,0,2,0,2,3,2014,0
9166153897,6,1,1,0,0,32,1,0,0,0,0,2,4,0,2,0,1,2,2018,0
8644071104,1,1,0,0,0,38,1,0,3,0,0,0,10,0,3,2,1,3,2012,0
1885370993,4,0,0,0,0,30,2,1,4,0,0,1,11,0,2,3,2,2,2012,0
9274195052,0,1,0,0,4,33,1,0,1,1,0,0,3,0,3,1,1,3,2019,0
7451892035,6,1,1,0,0,27,1,0,1,0,0,2,4,0,1,3,2,2,2018,0
1677797132,12,1,1,0,0,22,2,1,4,1,0,2,2,1,1,0,2,2,2012,2015
5540769711,7,1,0,0,2,42,1,0,2,0,0,1,7,0,3,2,7,3,2015,0
2771050939,6,1,0,0,0,41,1,0,2,1,0,2,7,0,1,3,1,2,2015,0
2078170428,1,1,1,0,0,33,1,0,4,0,0,0,3,0,1,3,1,3,2019,0
5944389173,12,1,0,0,3,35,3,0,4,0,0,2,9,0,3,1,9,2,2013,0
237393653,4,1,0,0,1,38,1,0,2,0,0,0,4,0,3,3,3,3,2018,0
1147520789,11,0,0,0,0,30,1,0,1,0,0,2,6,0,2,1,2,3,2016,0
7402365368,4,1,0,0,0,41,1,0,2,0,0,0,10,0,1,0,0,2,2012,0
5628913498,3,1,0,0,0,63,2,0,1,1,0,2,7,0,3,2,1,3,2015,0
9827645319,12,1,1,0,0,40,2,0,4,0,0,2,8,0,2,0,2,3,2014,0
2778045667,7,1,1,0,3,32,1,0,2,0,0,2,8,0,3,1,0,2,2014,0
4056406223,12,1,0,0,0,41,1,0,0,0,0,2,7,0,3,0,1,3,2015,0
2517216362,7,1,1,0,0,28,0,0,3,0,0,1,8,0,3,0,2,3,2014,0
6410612342,12,1,1,0,0,24,2,1,4,0,0,2,2,1,3,0,0,3,2015,2017
6279119392,12,0,0,0,0,40,1,0,1,1,0,2,2,0,3,0,1,2,2020,0
2308855907,7,0,0,0,0,26,1,0,0,0,0,2,2,0,1,2,2,2,2020,0
8370726926,11,2,1,0,1,39,1,0,4,0,0,1,3,0,3,0,1,3,2019,0
7579319557,4,1,1,0,3,27,1,0,2,0,0,1,8,0,1,3,1,3,2014,0
753594325,11,1,0,0,0,43,1,0,4,0,0,0,4,0,1,3,0,3,2018,0
6638152289,12,2,0,0,0,34,2,0,0,0,0,2,3,0,3,3,1,3,2019,0
9381819665,4,1,0,0,0,34,1,0,2,0,0,2,2,0,2,3,1,3,2020,0
715711338,4,1,0,0,0,41,1,0,4,0,0,0,10,0,1,2,2,3,2012,0
3629958084,4,1,1,0,0,24,1,0,0,0,0,2,2,0,3,2,0,3,2020,0
7768971012,12,1,0,0,0,35,1,0,3,1,0,1,7,0,3,2,1,2,2015,0
2834474022,11,1,1,0,0,58,1,0,3,1,0,2,3,0,2,1,1,2,2019,0
6075544681,0,1,1,0,1,33,2,0,4,0,0,0,3,0,2,1,1,3,2019,0
3119036397,12,1,0,0,0,40,2,0,4,0,0,2,7,0,2,1,1,2,2015,0
1256124671,3,2,0,0,0,26,1,1,4,1,0,1,7,0,3,1,2,3,2015,0
4425264550,12,1,0,0,0,41,2,0,3,0,0,2,3,0,2,1,1,2,2019,0
2224094293,10,1,0,0,0,41,1,0,4,0,1,2,0,1,3,2,1,2,2018,2019
6602822840,12,1,1,0,0,23,1,0,3,0,0,1,2,1,2,3,2,2,2015,2017
2701361830,0,1,1,0,0,29,1,1,3,0,0,0,1,0,1,3,0,2,2021,0
7021569661,11,1,0,0,0,42,2,0,4,0,0,1,1,0,1,1,1,2,2021,0
7509122459,3,1,0,0,0,54,1,0,4,1,0,1,2,0,3,2,2,2,2020,0
3272187998,12,1,0,0,0,39,2,1,4,0,0,2,7,0,2,0,7,3,2015,0
4691268378,3,3,0,0,0,31,1,0,2,0,0,2,6,0,1,0,1,2,2016,0
6228547086,9,1,1,0,0,43,1,0,4,0,0,2,3,0,3,1,1,3,2019,0
147680931,11,1,0,0,4,47,1,1,4,1,0,1,7,0,2,0,7,3,2015,0
5467839820,11,1,1,0,0,32,1,0,2,0,0,1,1,1,2,2,1,2,2018,2020
7664861908,6,1,0,0,3,21,1,0,1,0,0,2,10,0,2,3,2,3,2012,0
3239869521,4,1,0,0,0,23,1,0,0,0,0,0,9,0,3,2,9,3,2013,0
5929812093,11,1,0,0,4,29,1,0,0,0,0,0,4,0,3,3,1,2,2018,0
6931879627,9,1,0,0,0,33,1,0,3,0,0,2,10,0,2,3,2,3,2012,0
5246871983,1,1,1,0,0,35,1,0,4,1,0,0,3,0,2,1,1,3,2019,0
2717456864,9,2,1,0,0,31,1,0,0,0,1,2,3,0,3,1,1,2,2019,0
5989484952,11,2,0,0,0,32,1,0,4,1,0,2,4,0,3,1,2,3,2018,0
572085668,11,1,1,0,0,27,1,0,3,1,0,2,1,0,1,0,0,2,2021,0
5803477066,1,1,1,0,0,30,3,0,1,0,0,0,2,0,3,0,1,2,2020,0
3544086795,9,1,0,0,3,43,2,0,3,0,0,1,3,0,2,2,1,3,2019,0
4149375600,12,1,0,0,0,41,2,0,4,0,0,2,8,0,1,1,0,2,2014,0
1330464109,3,2,1,0,0,37,1,0,3,0,0,2,7,0,2,1,1,2,2015,0
5390863100,12,0,0,0,1,39,1,1,4,1,0,2,3,0,3,2,1,2,2019,0
7095453462,4,1,1,0,4,47,1,0,3,1,0,0,9,0,3,0,9,2,2013,0
3031342969,3,2,1,0,0,30,1,0,1,1,0,2,4,0,1,0,3,3,2019,0
4348267022,4,0,1,0,4,35,2,0,4,0,0,2,5,0,2,1,2,3,2017,0
8103402603,6,1,1,0,0,24,1,0,1,1,0,1,0,1,1,1,0,2,2013,2014
21007178,12,3,0,0,0,30,1,0,4,0,0,2,8,0,3,2,1,3,2014,0
3106408560,11,1,0,0,0,29,2,0,2,0,0,2,10,0,3,2,2,2,2012,0
404582658,7,1,1,0,0,55,1,0,1,1,0,2,4,0,3,3,0,2,2018,0
4114386212,10,2,0,0,3,49,1,0,3,1,0,2,5,0,3,0,1,3,2017,0
1468568141,6,2,1,0,0,30,1,0,3,0,0,2,3,0,1,2,1,2,2019,0
4349127575,12,1,1,0,0,23,1,1,4,1,0,2,9,0,3,0,9,3,2013,0
8737416331,12,1,1,0,0,58,0,0,3,1,0,2,7,0,2,1,1,2,2015,0
154992144,6,1,0,0,1,48,1,1,4,1,0,0,2,0,2,2,2,3,2020,0
2565010390,12,1,1,0,0,31,1,0,0,0,0,1,1,0,3,1,0,2,2021,0
8480132071,6,1,0,0,0,40,1,0,0,1,0,2,4,0,1,3,1,3,2018,0
6846380854,7,2,0,0,0,24,2,0,4,0,0,2,5,0,3,0,2,2,2017,0
1556490421,3,1,0,0,4,31,1,1,4,0,0,1,1,0,2,1,0,3,2021,0
1623009525,5,1,0,0,0,27,1,0,2,0,0,2,2,0,3,3,1,2,2020,0
5514921067,4,1,1,0,1,26,1,0,4,0,0,0,6,0,2,1,2,2,2016,0
8816318466,7,1,0,0,1,39,1,0,3,0,0,0,6,0,2,2,0,3,2016,0
7984116573,3,1,1,0,0,35,1,0,1,0,0,1,2,0,2,2,1,2,2020,0
9900405594,12,0,1,0,0,40,1,0,4,0,0,2,1,0,3,0,2,2,2021,0
6637306671,6,2,0,0,0,22,1,1,4,0,0,1,2,0,3,2,0,2,2020,0
2305221544,11,1,1,0,0,28,1,0,1,1,0,2,0,1,1,3,1,3,2021,2021
2623000439,12,1,1,0,0,34,1,0,2,0,0,2,2,0,1,3,2,3,2020,0
7296779676,10,2,0,0,0,40,1,0,0,1,0,2,5,0,1,3,0,2,2017,0
8561901920,8,1,0,0,3,32,1,0,3,0,0,0,7,0,1,0,1,2,2015,0
5622110143,4,1,0,0,0,39,1,0,1,0,0,0,1,0,2,3,2,3,2021,0
1761934277,11,0,0,0,4,31,1,1,4,1,0,2,10,0,1,0,0,3,2012,0
4826565848,12,1,1,0,0,33,0,1,4,0,0,2,0,1,3,2,1,2,2020,2021
9368442131,12,3,0,2,0,23,1,0,0,1,1,2,3,0,1,2,1,2,2019,0
5322131399,4,0,0,0,0,26,1,0,0,1,0,2,1,0,1,3,0,3,2021,0
1243326930,0,1,0,0,0,57,1,0,3,1,0,0,1,0,1,0,1,3,2021,0
9029627763,1,1,0,0,0,28,1,0,4,1,0,0,7,0,2,0,2,2,2015,0
7214604555,1,1,1,0,1,25,2,0,4,0,0,0,4,0,2,2,2,2,2018,0
5292030447,0,1,0,0,0,40,1,0,4,0,0,0,3,0,1,3,3,3,2019,0
4229204534,3,2,0,0,5,53,1,0,1,1,0,2,2,0,2,0,2,3,2020,0
2183878034,12,1,0,0,0,24,1,0,3,0,0,2,7,0,1,2,7,2,2015,0
644068278,9,1,0,0,3,41,2,0,3,0,0,2,7,0,3,2,1,3,2015,0
9631625968,12,1,1,0,0,55,1,0,4,1,0,2,0,1,2,0,2,3,2013,2014
3169015867,12,1,0,0,0,25,1,0,4,0,0,1,5,0,3,2,0,2,2017,0
9150407859,10,3,0,0,0,23,1,0,2,0,0,2,1,1,3,1,1,3,2015,2016
9157626904,12,1,1,0,1,28,2,1,4,0,0,1,4,0,3,2,3,3,2018,0
3626833681,3,1,0,0,5,28,2,0,0,0,0,1,5,0,2,0,0,2,2017,0
6426430400,11,1,0,0,0,39,1,1,4,0,0,2,1,0,3,3,1,2,2021,0
4884779866,9,0,1,0,0,24,2,0,0,0,0,2,0,1,2,0,2,3,2020,2021
259741855,12,3,2,4,3,63,1,1,4,1,0,2,10,0,1,0,0,2,2012,0
163183144,12,1,0,0,3,29,0,0,2,1,0,2,0,1,3,1,1,2,2020,2020
7387299458,1,1,0,0,0,22,1,0,3,0,0,0,10,0,1,2,2,2,2012,0
1309639256,7,1,0,0,3,39,1,0,3,1,0,2,2,0,2,2,0,2,2020,0
4755123381,11,1,0,0,1,32,1,0,4,0,0,0,8,0,2,0,1,3,2014,0
8161251146,8,1,1,0,0,31,1,0,0,0,0,1,8,0,2,2,2,2,2014,0
9085041938,4,1,1,0,3,31,1,0,2,0,0,0,0,1,2,1,0,3,2021,2021
8951037063,12,1,0,0,0,33,2,0,2,0,0,2,8,0,1,3,1,2,2014,0
3459264943,8,1,0,0,0,43,1,1,4,0,0,0,3,0,1,3,3,2,2019,0
6836278719,11,1,1,0,3,38,1,0,0,0,0,1,2,0,1,2,0,2,2020,0
2874824995,4,3,0,0,0,40,1,0,4,0,0,2,6,0,2,2,1,3,2016,0
8872647427,7,1,0,0,0,40,1,0,3,1,0,2,9,0,1,3,2,3,2013,0
794371296,6,1,1,0,1,35,3,0,1,0,0,0,6,0,3,3,0,3,2016,0
6851422667,12,0,0,0,1,41,1,0,0,0,0,1,1,0,1,2,1,2,2021,0
9320970882,6,1,0,0,4,29,1,0,2,1,0,0,3,0,2,3,3,2,2019,0
6138773096,4,1,1,0,0,37,1,0,3,0,1,2,7,0,3,1,7,2,2015,0
8202483765,9,1,1,0,0,40,2,0,2,0,0,1,4,0,1,2,0,3,2018,0
9010016749,5,1,0,0,0,25,1,1,4,0,0,2,5,0,1,3,2,3,2017,0
1395253493,1,1,0,0,0,25,1,0,4,0,0,0,0,1,3,1,0,3,2018,2018
3050424288,4,1,0,0,0,37,1,1,4,1,0,1,6,0,1,3,1,3,2016,0
1512115683,6,1,1,0,0,27,1,0,1,0,0,0,6,0,3,1,2,3,2016,0
