employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,years_of_service,term_type,term_reason,Employee Status
8852891939,11,11.3,5608227969,5426155896,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,Los Angeles,Single,Full Time,75410,10/13/17,0,5,0,0,0
9774786483,12,12.1,2061681263,877337451,1327507817,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,53,None,Remote,San Diego,Married,Full Time,86656,4/28/20,0,2,0,0,0
6274745376,6,6.2,285196675,2448499492,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Seattle,Married,Full Time,91762,6/2/21,7/25/21,0,Voluntary,Better salary,1
1816448492,7,7.2,3154133190,9490565071,8375539146,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,Dallas,Married,Full Time,79457,8/1/14,6/21/15,0,Voluntary,Better salary,1
5261738264,4,4.1,9786250674,1159005086,2874824995,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,43,Bachelor's degree,Remote,Austin,Married,Full Time,61523,7/30/13,0,9,0,0,0
1395838059,3,3.1,460923431,3905225288,4691268378,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,24,Master's degree,Remote,Fort Worth,Single,Full Time,67441,11/9/19,0,3,0,0,0
7274064582,12,12.3,6123517755,1280971696,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Charlotte,Single,Full Time,94851,3/12/18,0,4,0,0,0
872204950,4,4.3,1966624945,1871591752,12104572130,,Team Lead,Female,Heterosexual,Caucasian,38,Associate's degree,Remote,Dallas,Single,Full Time,77312,11/10/15,0,7,0,0,0
6384586478,1,1.3,9657388599,12104572130,,,Manager,Male,Heterosexual,Caucasian,32,Master's degree,Remote,San Jose,Single,Full Time,91232,3/13/12,0,10,0,0,0
2334685360,3,3.1,990700824,4509773399,3615825420,12104572130,Individual Contributor,Male,Heterosexual,Asian,41,Associate's degree,Remote,Jacksonville,Single,Full Time,84738,9/4/20,0,2,0,0,0
9793134971,6,6.1,3482216261,2884263685,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Single,Full Time,79799,11/28/16,0,6,0,0,0
2771151084,6,6.2,1949400041,12104572130,,,Manager,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Houston,Single,Full Time,77479,2/22/21,10/14/21,0,Involuntary,Termination for cause,1
1788997464,12,12.2,3899352413,7708606215,12104572130,,Team Lead,Female,Heterosexual,Caucasian,31,Master's degree,On-site,Los Angeles,Single,Full Time,104834,9/4/20,0,2,0,0,0
7794706729,11,11.2,8370726926,1147520789,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,63,Master's degree,Remote,Philadelphia,Married,Full Time,63072,3/6/13,0,9,0,0,0
2391955885,0,0.2,409650215,2840761127,8199309593,12104572130,Individual Contributor,Female,Heterosexual,African American,34,Bachelor's degree,Remote,Phoenix,Married,Full Time,52820,6/14/17,0,5,0,0,0
8606356683,12,12.3,4971955649,4246658747,5959242695,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Master's degree,On-site,Los Angeles,Married,Full Time,80332,4/26/19,0,3,0,0,0
3561035841,6,6.2,6977809316,1855812703,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Denver,Married,Full Time,66575,2/15/14,0,8,0,0,0
1418790388,6,6.2,7066567678,1855812703,9743222543,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Master's degree,Remote,San Antonio,Single,Full Time,76582,9/4/14,0,8,0,0,0
5902852341,4,4.3,5301823462,2391682711,5940412697,12104572130,Individual Contributor,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,Seattle,Single,Full Time,80117,9/12/21,0,1,0,0,0
4615470635,3,3.3,1674257891,8876294130,7504010968,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Washington DC,Single,Full Time,72508,9/1/15,5/12/17,1,Involuntary,Performance,1
7075169444,3,3.3,8890945608,7265175724,3615825420,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,San Francisco,Single,Full Time,90856,8/29/18,0,4,0,0,0
7638509699,0,0.2,6267632204,2865077277,3373364129,12104572130,Individual Contributor,Female,Heterosexual,Native American,36,Bachelor's degree,Remote,San Francisco,Single,Full Time,55771,3/4/20,0,2,0,0,0
4867868255,12,12.2,3808094939,315421483,5959242695,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Married,Full Time,100657,7/18/12,0,10,0,0,0
4750290643,12,12.3,1133956569,3899352413,5254944830,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,81243,1/22/14,0,8,0,0,0
3567515372,6,6.3,4092540016,12104572130,,,Manager,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Charlotte,Single,Full Time,108169,6/12/17,0,5,0,0,0
2829822104,1,1.2,1343410277,6214299923,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Dallas,Single,Full Time,52889,12/8/14,0,8,0,0,0
4101124477,5,5.2,7912680472,5406372599,5930096966,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Master's degree,Remote,San Diego,Single,Full Time,91019,11/2/20,0,2,0,0,0
153046653,4,4.3,6030473922,4930496475,8377149542,12104572130,Individual Contributor,Female,Heterosexual,African American,23,Bachelor's degree,Remote,San Antonio,Single,Full Time,60661,12/4/21,0,1,0,0,0
1451453288,6,6.1,3307450964,2813655685,12104572130,,Team Lead,Male,Heterosexual,Caucasian,40,Bachelor's degree,On-site,San Francisco,Married,Full Time,96598,11/8/16,9/8/17,0,Voluntary,Better salary,1
4249218150,5,5.1,5406372599,6102968019,12104572130,,Team Lead,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Single,Full Time,107149,4/23/13,0,9,0,0,0
6725256317,6,6.1,5584969996,1949400041,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Boston,Single,Full Time,99935,9/22/19,0,3,0,0,0
7213717092,10,10.2,4114386212,44493250,9928084959,12104572130,Individual Contributor,Male,Heterosexual,African American,38,Bachelor's degree,Remote,Austin,Single,Full Time,70785,7/4/19,0,3,0,0,0
585794964,12,12.1,6969442245,3392502096,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Single,Full Time,95950,8/6/14,0,8,0,0,0
6463759319,4,4.2,3333771992,1159005086,5940412697,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Jose,Single,Full Time,68625,5/25/19,4/29/21,1,Voluntary,Found a better opportunity,1
8348517801,5,5.1,6890254047,9988968226,6102968019,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,New York,Single,Full Time,112462,10/1/17,0,5,0,0,0
2628680269,11,11.2,8193341594,630667872,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Asian,39,Bachelor's degree,Remote,Fort Worth,Married,Full Time,85664,6/5/19,0,3,0,0,0
3673190377,4,4.2,2961977508,5589430086,8421163041,12104572130,Individual Contributor,Male,Heterosexual,African American,27,Bachelor's degree,Remote,San Diego,Single,Full Time,48314,10/9/17,0,5,0,0,0
3260847748,8,8.3,9111893546,2036341103,3570683418,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Chicago,Single,Full Time,62998,4/28/17,5/4/19,2,Voluntary,Career change,1
3666505840,3,3.3,6736812713,3371162925,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Fort Worth,Single,Full Time,67403,10/10/16,9/6/21,4,Voluntary,More flexible benefits,1
5207901096,6,6.2,1949400041,12104572130,,,Manager,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Boston,Single,Full Time,109728,6/20/17,0,5,0,0,0
5857671765,1,1.1,7028724657,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Married,Full Time,69280,7/24/12,5/10/14,1,Voluntary,Better salary,1
2280882936,1,1.1,1173750454,6384586478,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Master's degree,Remote,Indianapolis,Single,Contract,58865,4/21/13,0,9,0,0,0
3842862732,6,6.3,8433191749,1670871353,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Jacksonville,Single,Full Time,70116,10/22/14,0,8,0,0,0
9735033462,10,10.1,9104545105,1672606048,3314524903,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Master's degree,On-site,Los Angeles,Single,Full Time,87074,2/15/16,0,6,0,0,0
1391428401,12,12.1,8385483807,9900405594,3159687889,12104572130,Individual Contributor,Female,Heterosexual,African American,22,Bachelor's degree,Remote,Austin,Single,Full Time,74682,3/18/15,0,7,0,0,0
5349658877,6,6.3,2268142296,2271051594,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Denver,Single,Full Time,86284,10/10/16,0,6,0,0,0
6645990541,3,3.1,7612459374,1672001344,8988913174,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Boston,Single,Full Time,89449,11/17/20,0,2,0,0,0
3991339966,6,6.1,7744262408,2884263685,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Fort Worth,Married,Full Time,73019,5/31/19,0,3,0,0,0
6034283554,12,12.1,4657616823,9564800263,6372547560,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,None,Remote,Chicago,Single,Full Time,87418,10/30/12,0,10,0,0,0
6470414320,12,12.3,1646714686,7941658615,226422921,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,On-site,Los Angeles,Single,Full Time,83260,10/13/16,9/12/18,1,Voluntary,More flexible benefits,1
2305445429,11,11.3,390131335,12104572130,,,Manager,Female,Heterosexual,Caucasian,33,Master's degree,Remote,Charlotte,Single,Full Time,71355,1/16/19,0,3,0,0,0
7850690902,8,8.1,3058049214,8886609535,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Philadelphia,Single,Full Time,69429,5/24/15,0,7,0,0,0
3278992184,12,12.1,8957069095,9180299011,21007178,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Charlotte,Single,Full Time,95159,10/4/18,0,4,0,0,0
1502911789,11,11.1,3671325389,9291937996,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,63,Master's degree,Remote,Houston,Married,Full Time,61136,6/19/16,0,6,0,0,0
7268884805,3,3.1,8890945608,5350093764,8996729135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Jacksonville,Single,Full Time,79368,4/27/19,0,3,0,0,0
4916517258,12,12.3,198705652,3232398563,1327507817,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,San Diego,Single,Full Time,81547,12/13/16,0,6,0,0,0
4246658747,12,12.2,21007178,12104572130,,,Manager,Male,Heterosexual,Caucasian,22,Master's degree,Remote,Austin,Married,Full Time,100407,6/12/19,0,3,0,0,0
1567520664,4,4.3,5589430086,3315940256,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Francisco,Married,Full Time,73030,10/6/20,8/2/21,0,Voluntary,More flexible benefits,1
9845441904,9,9.3,2388762947,1401239962,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Philadelphia,Married,Full Time,85000,12/14/15,0,7,0,0,0
1055389029,0,0.1,12104572130,,,,Director,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Dallas,Single,Full Time,69997,2/14/16,0,6,0,0,0
639037103,10,10.3,1490454440,574484177,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Phoenix,Single,Full Time,95877,8/7/15,0,7,0,0,0
1315398556,3,3.2,823014046,6043081030,6022803528,12104572130,Individual Contributor,Male,Heterosexual,Other,24,Bachelor's degree,Remote,San Jose,Single,Full Time,59973,1/28/19,11/13/19,0,Involuntary,Termination for cause,1
5018896953,6,6.2,8258486776,3471383792,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Houston,Single,Full Time,63758,3/24/13,0,9,0,0,0
7813050648,0,0.2,2244503995,2865077277,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Indianapolis,Single,Full Time,75183,7/23/16,0,6,0,0,0
5071892682,5,5.2,2656315938,8584020002,2591261030,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,San Francisco,Married,Full Time,84235,3/10/13,1/9/14,0,Voluntary,More flexible benefits,1
7681752037,0,0.2,1393928212,4609895564,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Asian,31,Bachelor's degree,Remote,Dallas,Married,Full Time,74004,3/8/17,0,5,0,0,0
990828195,1,1.1,4875403673,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,San Francisco,Single,Full Time,75039,8/2/21,0,1,0,0,0
4227611998,6,6.3,7505933947,9743222543,12104572130,,Team Lead,Male,Heterosexual,Caucasian,25,Master's degree,Remote,Austin,Single,Full Time,70299,10/10/18,0,4,0,0,0
4933375582,12,12.1,6505384746,1235334166,9195070758,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,On-site,Dallas,Single,Full Time,81280,3/28/20,0,2,0,0,0
3583023331,12,12.2,3392502096,9368442131,12104572130,,Team Lead,Female,Heterosexual,Caucasian,62,Bachelor's degree,Remote,San Jose,Married,Full Time,106549,5/14/20,0,2,0,0,0
5103103148,11,11.3,9588662057,5701309242,12104572130,,Team Lead,Male,Heterosexual,Hispanic,28,Bachelor's degree,Remote,Phoenix,Single,Full Time,61487,4/8/14,0,8,0,0,0
4274580470,7,7.2,1042621318,2173035137,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Chicago,Single,Full Time,69861,5/28/14,6/10/15,1,Voluntary,Better salary,1
6267632204,0,0.2,2241426947,3529946098,12104572130,,Team Lead,Male,Heterosexual,Hispanic,33,Master's degree,Remote,Seattle,Single,Full Time,55301,2/19/21,0,1,0,0,0
2757920373,3,3.2,3031342969,991135313,4691268378,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Master's degree,Remote,Houston,Single,Full Time,64180,2/17/21,4/12/21,0,Voluntary,Personal reasons,1
2592439871,4,4.2,4090164100,1966624945,5940412697,12104572130,Individual Contributor,Female,Heterosexual,Native American,27,None,Remote,Austin,Married,Full Time,71911,5/6/21,0,1,0,0,0
4062847497,1,1.3,9321962302,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Diego,Single,Full Time,61786,5/26/15,0,7,0,0,0
1871591752,4,4.3,12104572130,,,,Director,Male,Heterosexual,Asian,63,Bachelor's degree,Remote,Boston,Married,Full Time,88197,2/25/16,0,6,0,0,0
8384095976,12,12.2,6220406640,6129740252,12104572130,,Team Lead,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Indianapolis,Single,Full Time,93611,12/14/14,0,8,0,0,0
9822354128,4,4.1,8228676841,5322131399,7870535481,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,New York,Single,Full Time,75736,3/23/20,0,2,0,0,0
226422921,12,12.2,12104572130,,,,Director,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Denver,Single,Full Time,104288,12/15/19,0,3,0,0,0
8301569660,8,8.1,3058049214,7582291716,584122183,12104572130,Individual Contributor,Male,Heterosexual,African American,33,Bachelor's degree,Remote,Jacksonville,Single,Full Time,40325,3/25/20,12/25/20,0,Voluntary,Found a better opportunity,1
9069199898,11,11.2,692526841,8983780137,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Austin,Single,Full Time,70519,2/15/13,0,9,0,0,0
3554896724,4,4.2,8196851986,1442904299,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Washington DC,Married,Full Time,64836,8/21/18,0,4,0,0,0
6097929113,0,0.2,3301482371,2749334301,6630511380,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Fort Worth,Single,Full Time,63044,3/18/21,0,1,0,0,0
4105352328,4,4.1,3738795394,2656122790,302887809,12104572130,Individual Contributor,Female,Heterosexual,Asian,40,Bachelor's degree,On-site,San Francisco,Single,Full Time,70512,10/28/15,0,7,0,0,0
2155591464,11,11.2,1590378635,8983780137,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,San Francisco,Single,Full Time,70327,10/19/13,0,9,0,0,0
683198210,12,12.3,3899352413,6268712051,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Fort Worth,Married,Full Time,82018,2/7/17,0,5,0,0,0
1122783933,4,4.2,2874824995,12104572130,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Charlotte,Married,Full Time,75774,12/29/16,0,6,0,0,0
5545943724,6,6.1,7893246372,860076941,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Phoenix,Single,Full Time,74382,11/29/14,0,8,0,0,0
7064415887,4,4.3,7548067465,8377149542,12104572130,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Boston,Single,Full Time,90368,3/31/16,0,6,0,0,0
384031265,12,12.2,8039175352,9322200876,6129740252,12104572130,Individual Contributor,Male,Heterosexual,Native American,38,Bachelor's degree,On-site,San Francisco,Single,Full Time,64045,10/10/14,0,8,0,0,0
1589529389,10,10.1,3878476132,5325728346,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Columbus,Single,Full Time,80821,3/25/17,0,5,0,0,0
8223518409,11,11.2,692526841,2976516973,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Washington DC,Single,Full Time,63996,7/27/12,0,10,0,0,0
335918944,11,11.3,271236772,4527024823,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Single,Full Time,86533,9/18/12,0,10,0,0,0
1013403422,0,0.2,7418810062,549775725,3373364129,12104572130,Individual Contributor,Female,Heterosexual,Native American,31,Bachelor's degree,Remote,Phoenix,Single,Full Time,50389,10/4/21,0,1,0,0,0
6539727191,3,3.2,990700824,4077713505,8996729135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Francisco,Single,Full Time,91842,8/15/15,7/29/16,0,Involuntary,Termination for cause,1
6860815184,8,8.3,5226775059,6827380667,3570683418,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Single,Full Time,68316,9/4/15,0,7,0,0,0
6684295742,6,6.1,6889502428,8006539791,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Washington DC,Single,Full Time,67966,5/14/21,7/12/21,0,Voluntary,Found a better opportunity,1
3908893227,6,6.3,5601261629,3567515372,1949400041,12104572130,Individual Contributor,Female,Gay,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74800,9/10/14,0,8,0,0,0
7368056052,11,11.2,4133866392,3252603214,2169536929,12104572130,Individual Contributor,Male,Gay,Caucasian,31,Bachelor's degree,Remote,San Jose,Single,Full Time,63489,12/4/19,0,3,0,0,0
4061800699,8,8.1,841351191,6827380667,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,44,Bachelor's degree,Remote,San Francisco,Single,Full Time,76221,3/12/14,1/28/16,1,Voluntary,More flexible benefits,1
3588123887,6,6.1,8236942363,7236206518,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Philadelphia,Married,Full Time,72245,2/21/17,0,5,0,0,0
1636839905,5,5.3,3346380741,8808926609,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Other,35,Bachelor's degree,Remote,Charlotte,Single,Full Time,84102,2/28/14,0,8,0,0,0
8268793014,6,6.3,8449104790,4524447811,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,82737,3/29/20,0,2,0,0,0
8117811755,12,12.1,2061681263,3116630222,9195070758,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,San Diego,Single,Full Time,99696,5/4/18,0,4,0,0,0
503942843,3,3.2,1461189915,3913723636,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Asian,40,Master's degree,Remote,Phoenix,Single,Full Time,63295,1/14/15,0,7,0,0,0
5839499432,4,4.2,489901173,8279571732,302887809,12104572130,Individual Contributor,Male,Heterosexual,Asian,31,None,Remote,Jacksonville,Married,Full Time,65075,7/3/17,0,5,0,0,0
8151517407,3,3.3,8988913174,12104572130,,,Manager,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,San Jose,Single,Full Time,104262,3/5/15,0,7,0,0,0
6813854448,5,5.1,6890254047,3180541437,5930096966,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,44,Bachelor's degree,Remote,Dallas,Married,Full Time,104223,11/28/14,0,8,0,0,0
6989083548,7,7.1,5502602745,8495424892,12104572130,,Team Lead,Male,Lesbian,Caucasian,33,Bachelor's degree,Remote,San Antonio,Married,Full Time,94144,12/17/13,0,9,0,0,0
2737345488,6,6.2,4227611998,3567515372,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Associate's degree,Remote,Austin,Single,Full Time,94013,3/9/12,12/29/12,0,Involuntary,Performance,1
7130751981,10,10.3,4363135469,5325728346,3792599203,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Diego,Single,Full Time,88603,12/31/21,0,1,0,0,0
3470943989,1,1.2,9191905228,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Chicago,Single,Full Time,53789,4/29/16,0,6,0,0,0
5898696889,11,11.1,8374364807,3664844848,12104572130,,Team Lead,Female,Heterosexual,Caucasian,30,Associate's degree,On-site,San Francisco,Single,Full Time,68785,11/1/12,0,10,0,0,0
2423205215,9,9.3,2388762947,4035778101,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,73536,12/9/13,0,9,0,0,0
1968726438,7,7.1,9490565071,1740357466,12104572130,,Team Lead,Male,Heterosexual,Hispanic,63,Bachelor's degree,Remote,Boston,Married,Full Time,65696,2/11/17,0,5,0,0,0
5489426823,11,11.1,9588662057,2188325953,12104572130,,Team Lead,Female,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Charlotte,Single,Full Time,88175,7/18/20,0,2,0,0,0
1220088260,9,9.2,8270405811,3438576425,765808111,12104572130,Individual Contributor,Female,Heterosexual,Asian,26,Bachelor's degree,Remote,Houston,Single,Full Time,100090,6/20/13,0,9,0,0,0
5254944830,12,12.3,12104572130,,,,Director,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Single,Full Time,123723,7/23/18,0,4,0,0,0
3260307723,6,6.2,7505933947,9743222543,12104572130,,Team Lead,Female,Heterosexual,Hispanic,26,Master's degree,Remote,Houston,Married,Full Time,80965,8/29/15,0,7,0,0,0
5201177035,4,4.2,3252845122,1159005086,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Asian,27,Master's degree,Remote,Indianapolis,Single,Full Time,59252,12/26/12,12/31/18,6,Voluntary,Personal reasons,1
2281773987,0,0.2,7708444201,4096113579,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Asian,39,Bachelor's degree,Remote,Charlotte,Single,Full Time,55200,4/14/12,0,10,0,0,0
4420491057,7,7.3,5011019034,2308855907,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Boston,Married,Full Time,77796,2/17/20,0,2,0,0,0
9218341453,6,6.2,8433191749,6010476544,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,71156,1/8/12,2/4/14,2,Voluntary,Better salary,1
4141332496,12,12.3,8710410726,9900405594,1091647106,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Phoenix,Single,Full Time,81872,2/19/20,0,2,0,0,0
7363556874,9,9.1,8270405811,7048513680,765808111,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,On-site,San Francisco,Single,Full Time,93935,7/9/14,0,8,0,0,0
8628012579,12,12.1,4645585274,3116630222,3902693036,12104572130,Individual Contributor,Female,Heterosexual,African American,40,Bachelor's degree,Remote,Boston,Single,Full Time,80103,12/1/19,0,3,0,0,0
7438191461,10,10.3,9834077650,5661678441,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Diego,Single,Full Time,91399,11/24/12,11/9/13,0,Voluntary,Personal reasons,1
6536232498,12,12.1,8385483807,1280971696,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,25,Bachelor's degree,Remote,New York,Single,Full Time,76797,9/10/16,0,6,0,0,0
6916496481,4,4.1,23580165,7418359847,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Asian,37,Bachelor's degree,Remote,Washington DC,Single,Full Time,77532,4/25/12,0,10,0,0,0
9080071637,12,12.2,4547308100,399958811,9368442131,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,21,Bachelor's degree,Remote,San Jose,Single,Full Time,75353,9/28/12,0,10,0,0,0
3922225197,11,11.3,4618795010,390131335,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Boston,Married,Full Time,92436,12/8/18,0,4,0,0,0
2422532302,7,7.3,5502602745,1740357466,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Charlotte,Single,Full Time,91858,7/29/15,0,7,0,0,0
1077298655,11,11.3,271236772,8983780137,4932459135,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Austin,Single,Full Time,65554,1/15/20,0,2,0,0,0
9540697305,11,11.1,5459247260,2976516973,390131335,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,22,Bachelor's degree,Remote,Chicago,Single,Full Time,73220,4/12/21,0,1,0,0,0
3122332942,1,1.1,6367159762,5719467697,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Other,31,Bachelor's degree,Remote,Austin,Single,Full Time,48502,10/19/18,0,4,0,0,0
2439019301,1,1.3,1721234950,4701018058,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Dallas,Single,Full Time,60080,6/8/20,0,2,0,0,0
