employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
5857671765,Customer Service,Account Management,7028724657,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Married,Full Time,69280,7/24/12,5/10/14,22,Voluntary,Better salary,0
2280882936,Customer Service,Account Management,1173750454,6384586478,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Master's degree,Remote,Indianapolis,Single,Contract,58865,4/21/13,,119,,,1
3842862732,Marketing,Public Relations,8433191749,1670871353,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Jacksonville,Single,Full Time,70116,10/22/14,,101,,,1
9735033462,R&D,Product Design,9104545105,1672606048,3314524903,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Master's degree,On-site,Los Angeles,Single,Full Time,87074,2/15/16,,85,,,1
1391428401,Software,QA,8385483807,9900405594,3159687889,12104572130,Individual Contributor,Female,Heterosexual,African American,22,Bachelor's degree,Remote,Austin,Single,Full Time,74682,3/18/15,,96,,,1
5349658877,Marketing,Public Relations,2268142296,2271051594,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Denver,Single,Full Time,86284,10/10/16,,77,,,1
6645990541,Finance,Accounting,7612459374,1672001344,8988913174,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Boston,Single,Full Time,89449,11/17/20,,27,,,1
3991339966,Marketing,Advertising,7744262408,2884263685,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Fort Worth,Married,Full Time,73019,5/31/19,,44,,,1
6034283554,Software,QA,4657616823,9564800263,6372547560,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,None,Remote,Chicago,Single,Full Time,87418,10/30/12,,125,,,1
6470414320,Software,Technical Support,1646714686,7941658615,226422921,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,On-site,Los Angeles,Single,Full Time,83260,10/13/16,9/12/18,23,Voluntary,More flexible benefits,0
2305445429,Sales,Sales Operations,390131335,12104572130,,,Manager,Female,Heterosexual,Caucasian,33,Master's degree,Remote,Charlotte,Single,Full Time,71355,1/16/19,,49,,,1
7850690902,Procurement,Procurement,3058049214,8886609535,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Philadelphia,Single,Full Time,69429,5/24/15,,93,,,1
3278992184,Software,QA,8957069095,9180299011,21007178,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Charlotte,Single,Full Time,95159,10/4/18,,52,,,1
1502911789,Sales,Account Management,3671325389,9291937996,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,63,Master's degree,Remote,Houston,Married,Full Time,61136,6/19/16,,80,,,1
7268884805,Finance,Accounting,8890945608,5350093764,8996729135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Jacksonville,Single,Full Time,79368,4/27/19,,46,,,1
4916517258,Software,Technical Support,198705652,3232398563,1327507817,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,San Diego,Single,Full Time,81547,12/13/16,,74,,,1
4246658747,Software,Software Development,21007178,12104572130,,,Manager,Male,Heterosexual,Caucasian,22,Master's degree,Remote,Austin,Married,Full Time,100407,6/12/19,,44,,,1
1567520664,HR,Training,5589430086,3315940256,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Francisco,Married,Full Time,73030,10/6/20,8/2/21,10,Voluntary,More flexible benefits,0
9845441904,Product Development,Project Management,2388762947,1401239962,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Philadelphia,Married,Full Time,85000,12/14/15,,87,,,1
1055389029,Administration,Executive Assistants,12104572130,,,,Director,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Dallas,Single,Full Time,69997,2/14/16,,85,,,1
639037103,R&D,Research,1490454440,574484177,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Master's degree,Remote,Phoenix,Single,Full Time,95877,8/7/15,,91,,,1
1315398556,Finance,Auditing,823014046,6043081030,6022803528,12104572130,Individual Contributor,Male,Heterosexual,Other,24,Bachelor's degree,Remote,San Jose,Single,Full Time,59973,1/28/19,11/13/19,10,Involuntary,Termination for cause,0
5018896953,Marketing,Marketing Research,8258486776,3471383792,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Houston,Single,Full Time,63758,3/24/13,,120,,,1
7813050648,Administration,Facilities,2244503995,2865077277,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Indianapolis,Single,Full Time,75183,7/23/16,,79,,,1
5071892682,Legal,Intellectual Property,2656315938,8584020002,2591261030,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,San Francisco,Married,Full Time,84235,3/10/13,1/9/14,10,Voluntary,More flexible benefits,0
7681752037,Administration,Facilities,1393928212,4609895564,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Asian,31,Bachelor's degree,Remote,Dallas,Married,Full Time,74004,3/8/17,,72,,,1
990828195,Customer Service,Account Management,4875403673,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,San Francisco,Single,Full Time,75039,8/2/21,,18,,,1
4227611998,Marketing,Public Relations,7505933947,9743222543,12104572130,,Team Lead,Male,Heterosexual,Caucasian,25,Master's degree,Remote,Austin,Single,Full Time,70299,10/10/18,,52,,,1
4933375582,Software,QA,6505384746,1235334166,9195070758,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,On-site,Dallas,Single,Full Time,81280,3/28/20,,34,,,1
3583023331,Software,Software Development,3392502096,9368442131,12104572130,,Team Lead,Female,Heterosexual,Caucasian,62,Bachelor's degree,Remote,San Jose,Married,Full Time,106549,5/14/20,,33,,,1
5103103148,Sales,Sales Operations,9588662057,5701309242,12104572130,,Team Lead,Male,Heterosexual,Hispanic,28,Bachelor's degree,Remote,Phoenix,Single,Full Time,61487,4/8/14,,107,,,1
4274580470,Operations,Project Management,1042621318,2173035137,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Chicago,Single,Full Time,69861,5/28/14,6/10/15,13,Voluntary,Better salary,0
6267632204,Administration,Travel,2241426947,3529946098,12104572130,,Team Lead,Male,Heterosexual,Hispanic,33,Master's degree,Remote,Seattle,Single,Full Time,55301,2/19/21,,24,,,1
2757920373,Finance,Auditing,3031342969,991135313,4691268378,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Master's degree,Remote,Houston,Single,Full Time,64180,2/17/21,4/12/21,2,Voluntary,Personal reasons,0
2592439871,HR,Recruiting,4090164100,1966624945,5940412697,12104572130,Individual Contributor,Female,Heterosexual,Native American,27,None,Remote,Austin,Married,Full Time,71911,5/6/21,,21,,,1
4062847497,Customer Service,Technical Support,9321962302,2738173682,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Diego,Single,Full Time,61786,5/26/15,,93,,,1
1871591752,HR,Training,12104572130,,,,Director,Male,Heterosexual,Asian,63,Bachelor's degree,Remote,Boston,Married,Full Time,88197,2/25/16,,84,,,1
8384095976,Software,Software Development,6220406640,6129740252,12104572130,,Team Lead,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Indianapolis,Single,Full Time,93611,12/14/14,,99,,,1
9822354128,HR,Benefits,8228676841,5322131399,7870535481,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,New York,Single,Full Time,75736,3/23/20,,35,,,1
226422921,Software,Software Development,12104572130,,,,Director,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Denver,Single,Full Time,104288,12/15/19,,38,,,1
8301569660,Procurement,Procurement,3058049214,7582291716,584122183,12104572130,Individual Contributor,Male,Heterosexual,African American,33,Bachelor's degree,Remote,Jacksonville,Single,Full Time,40325,3/25/20,12/25/20,9,Voluntary,Found a better opportunity,0
9069199898,Sales,Business Development,692526841,8983780137,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Austin,Single,Full Time,70519,2/15/13,,121,,,1
3554896724,HR,Recruiting,8196851986,1442904299,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Washington DC,Married,Full Time,64836,8/21/18,,54,,,1
6097929113,Administration,Facilities,3301482371,2749334301,6630511380,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Fort Worth,Single,Full Time,63044,3/18/21,,23,,,1
4105352328,HR,Benefits,3738795394,2656122790,302887809,12104572130,Individual Contributor,Female,Heterosexual,Asian,40,Bachelor's degree,On-site,San Francisco,Single,Full Time,70512,10/28/15,,88,,,1
2155591464,Sales,Business Development,1590378635,8983780137,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,San Francisco,Single,Full Time,70327,10/19/13,,113,,,1
683198210,Software,Technical Support,3899352413,6268712051,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Fort Worth,Married,Full Time,82018,2/7/17,,73,,,1
1122783933,HR,Recruiting,2874824995,12104572130,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Charlotte,Married,Full Time,75774,12/29/16,,74,,,1
5545943724,Marketing,Advertising,7893246372,860076941,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Phoenix,Single,Full Time,74382,11/29/14,,99,,,1
7064415887,HR,Training,7548067465,8377149542,12104572130,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Boston,Single,Full Time,90368,3/31/16,,83,,,1
384031265,Software,Software Development,8039175352,9322200876,6129740252,12104572130,Individual Contributor,Male,Heterosexual,Native American,38,Bachelor's degree,On-site,San Francisco,Single,Full Time,64045,10/10/14,,101,,,1
1589529389,R&D,Product Design,3878476132,5325728346,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Columbus,Single,Full Time,80821,3/25/17,,71,,,1
8223518409,Sales,Business Development,692526841,2976516973,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Washington DC,Single,Full Time,63996,7/27/12,,128,,,1
335918944,Sales,Sales Operations,271236772,4527024823,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Single,Full Time,86533,9/18/12,,126,,,1
1013403422,Administration,Facilities,7418810062,549775725,3373364129,12104572130,Individual Contributor,Female,Heterosexual,Native American,31,Bachelor's degree,Remote,Phoenix,Single,Full Time,50389,10/4/21,,16,,,1
6539727191,Finance,Auditing,990700824,4077713505,8996729135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Francisco,Single,Full Time,91842,8/15/15,7/29/16,12,Involuntary,Termination for cause,0
6860815184,Procurement,Vendor Management,5226775059,6827380667,3570683418,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Single,Full Time,68316,9/4/15,,90,,,1
6684295742,Marketing,Advertising,6889502428,8006539791,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Washington DC,Single,Full Time,67966,5/14/21,7/12/21,2,Voluntary,Found a better opportunity,0
3908893227,Marketing,Public Relations,5601261629,3567515372,1949400041,12104572130,Individual Contributor,Female,Gay,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74800,9/10/14,,102,,,1
7368056052,Sales,Business Development,4133866392,3252603214,2169536929,12104572130,Individual Contributor,Male,Gay,Caucasian,31,Bachelor's degree,Remote,San Jose,Single,Full Time,63489,12/4/19,,38,,,1
4061800699,Procurement,Procurement,841351191,6827380667,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,44,Bachelor's degree,Remote,San Francisco,Single,Full Time,76221,3/12/14,1/28/16,23,Voluntary,More flexible benefits,0
3588123887,Marketing,Advertising,8236942363,7236206518,2813655685,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Philadelphia,Married,Full Time,72245,2/21/17,,72,,,1
1636839905,Legal,Litigation,3346380741,8808926609,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Other,35,Bachelor's degree,Remote,Charlotte,Single,Full Time,84102,2/28/14,,108,,,1
8268793014,Marketing,Public Relations,8449104790,4524447811,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,82737,3/29/20,,34,,,1
8117811755,Software,QA,2061681263,3116630222,9195070758,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,San Diego,Single,Full Time,99696,5/4/18,,58,,,1
503942843,Finance,Auditing,1461189915,3913723636,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Asian,40,Master's degree,Remote,Phoenix,Single,Full Time,63295,1/14/15,,98,,,1
5839499432,HR,Recruiting,489901173,8279571732,302887809,12104572130,Individual Contributor,Male,Heterosexual,Asian,31,None,Remote,Jacksonville,Married,Full Time,65075,7/3/17,,68,,,1
8151517407,Finance,Financial Planning,8988913174,12104572130,,,Manager,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,San Jose,Single,Full Time,104262,3/5/15,,96,,,1
6813854448,Legal,Corporate Law,6890254047,3180541437,5930096966,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,44,Bachelor's degree,Remote,Dallas,Married,Full Time,104223,11/28/14,,99,,,1
6989083548,Operations,Logistics,5502602745,8495424892,12104572130,,Team Lead,Male,Lesbian,Caucasian,33,Bachelor's degree,Remote,San Antonio,Married,Full Time,94144,12/17/13,,111,,,1
2737345488,Marketing,Marketing Research,4227611998,3567515372,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Associate's degree,Remote,Austin,Single,Full Time,94013,3/9/12,12/29/12,10,Involuntary,Performance,0
7130751981,R&D,Research,4363135469,5325728346,3792599203,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Diego,Single,Full Time,88603,12/31/21,,13,,,1
3470943989,Customer Service,Customer Support,9191905228,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Chicago,Single,Full Time,53789,4/29/16,,82,,,1
5898696889,Sales,Account Management,8374364807,3664844848,12104572130,,Team Lead,Female,Heterosexual,Caucasian,30,Associate's degree,On-site,San Francisco,Single,Full Time,68785,11/1/12,,125,,,1
2423205215,Product Development,Project Management,2388762947,4035778101,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,73536,12/9/13,,111,,,1
1968726438,Operations,Logistics,9490565071,1740357466,12104572130,,Team Lead,Male,Heterosexual,Hispanic,63,Bachelor's degree,Remote,Boston,Married,Full Time,65696,2/11/17,,72,,,1
5489426823,Sales,Account Management,9588662057,2188325953,12104572130,,Team Lead,Female,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Charlotte,Single,Full Time,88175,7/18/20,,31,,,1
1220088260,Product Development,Product Marketing,8270405811,3438576425,765808111,12104572130,Individual Contributor,Female,Heterosexual,Asian,26,Bachelor's degree,Remote,Houston,Single,Full Time,100090,6/20/13,,117,,,1
5254944830,Software,Technical Support,12104572130,,,,Director,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Single,Full Time,123723,7/23/18,,55,,,1
3260307723,Marketing,Marketing Research,7505933947,9743222543,12104572130,,Team Lead,Female,Heterosexual,Hispanic,26,Master's degree,Remote,Houston,Married,Full Time,80965,8/29/15,,90,,,1
5201177035,HR,Recruiting,3252845122,1159005086,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Asian,27,Master's degree,Remote,Indianapolis,Single,Full Time,59252,12/26/12,12/31/18,73,Voluntary,Personal reasons,0
2281773987,Administration,Facilities,7708444201,4096113579,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Asian,39,Bachelor's degree,Remote,Charlotte,Single,Full Time,55200,4/14/12,,131,,,1
4420491057,Operations,Supply Chain,5011019034,2308855907,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Boston,Married,Full Time,77796,2/17/20,,36,,,1
9218341453,Marketing,Marketing Research,8433191749,6010476544,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,71156,1/8/12,2/4/14,25,Voluntary,Better salary,0
4141332496,Software,Technical Support,8710410726,9900405594,1091647106,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Phoenix,Single,Full Time,81872,2/19/20,,36,,,1
7363556874,Product Development,Product Management,8270405811,7048513680,765808111,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,On-site,San Francisco,Single,Full Time,93935,7/9/14,,104,,,1
8628012579,Software,QA,4645585274,3116630222,3902693036,12104572130,Individual Contributor,Female,Heterosexual,African American,40,Bachelor's degree,Remote,Boston,Single,Full Time,80103,12/1/19,,38,,,1
7438191461,R&D,Research,9834077650,5661678441,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Diego,Single,Full Time,91399,11/24/12,11/9/13,12,Voluntary,Personal reasons,0
6536232498,Software,QA,8385483807,1280971696,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,25,Bachelor's degree,Remote,New York,Single,Full Time,76797,9/10/16,,78,,,1
6916496481,HR,Benefits,23580165,7418359847,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Asian,37,Bachelor's degree,Remote,Washington DC,Single,Full Time,77532,4/25/12,,131,,,1
9080071637,Software,Software Development,4547308100,399958811,9368442131,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,21,Bachelor's degree,Remote,San Jose,Single,Full Time,75353,9/28/12,,126,,,1
3922225197,Sales,Sales Operations,4618795010,390131335,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Boston,Married,Full Time,92436,12/8/18,,50,,,1
2422532302,Operations,Supply Chain,5502602745,1740357466,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Charlotte,Single,Full Time,91858,7/29/15,,91,,,1
1077298655,Sales,Sales Operations,271236772,8983780137,4932459135,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Austin,Single,Full Time,65554,1/15/20,,37,,,1
9540697305,Sales,Account Management,5459247260,2976516973,390131335,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,22,Bachelor's degree,Remote,Chicago,Single,Full Time,73220,4/12/21,,22,,,1
3122332942,Customer Service,Account Management,6367159762,5719467697,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Other,31,Bachelor's degree,Remote,Austin,Single,Full Time,48502,10/19/18,,52,,,1
2439019301,Customer Service,Technical Support,1721234950,4701018058,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Dallas,Single,Full Time,60080,6/8/20,,32,,,1
5189404253,Sales,Sales Operations,5459247260,2612461749,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,On-site,Los Angeles,Single,Full Time,85917,3/27/18,,59,,,1
6497172206,Operations,Logistics,5200766814,5857782715,1740357466,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,43,Master's degree,Remote,San Francisco,Married,Full Time,78031,2/26/21,,23,,,1
5847321559,Legal,Corporate Law,8466707201,1490361837,2591261030,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Master's degree,On-site,San Francisco,Married,Full Time,95493,9/10/15,,90,,,1
5273715990,Operations,Logistics,6846380854,8326227722,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,San Antonio,Single,Full Time,69201,9/26/19,9/25/21,24,Voluntary,Found a better opportunity,0
1635287036,Marketing,Public Relations,2268142296,4790098732,9743222543,12104572130,Individual Contributor,Male,Heterosexual,African American,31,Bachelor's degree,Remote,Columbus,Single,Full Time,59145,6/15/14,,105,,,1
7933074001,HR,Benefits,8196851986,3963479288,2874824995,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,San Diego,Married,Full Time,81671,11/8/15,,88,,,1
1583872264,Software,Technical Support,1327507817,12104572130,,,Manager,Male,Heterosexual,Hispanic,22,Bachelor's degree,Remote,Phoenix,Single,Full Time,84956,3/3/17,,72,,,1
6090263276,Marketing,Advertising,6637306671,3307450964,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,22,Master's degree,Remote,San Antonio,Single,Full Time,87370,10/3/15,,89,,,1
4609895564,Administration,Facilities,1055389029,12104572130,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,On-site,San Francisco,Single,Full Time,82289,5/24/13,,118,,,1
4935607662,Software,Software Development,6268712051,12104572130,,,Manager,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Jacksonville,Single,Full Time,113873,9/25/14,,101,,,1
5851100905,Finance,Financial Planning,7660853324,4509773399,2793295523,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Austin,Single,Full Time,84824,2/28/18,,60,,,1
7977668194,Software,Software Development,1747471771,1896476846,5959242695,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,New York,Single,Full Time,85645,7/7/12,6/17/13,12,Involuntary,Performance,0
7749896451,Software,Software Development,7073499443,4097584094,9195070758,12104572130,Individual Contributor,Male,Heterosexual,Asian,30,Bachelor's degree,Remote,Jacksonville,Married,Full Time,90147,4/18/20,,34,,,1
3232398563,Software,Technical Support,9451957864,12104572130,,,Manager,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Charlotte,Single,Full Time,109655,8/8/14,,103,,,1
2970555109,Sales,Sales Operations,3664844848,12104572130,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Indianapolis,Married,Full Time,102948,5/25/15,6/5/17,25,Involuntary,Performance,0
1568580698,Marketing,Public Relations,6977809316,8006539791,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Master's degree,On-site,San Francisco,Single,Full Time,86638,7/8/21,,19,,,1
6205427746,Legal,Corporate Law,7395423694,3180541437,5222419382,12104572130,Individual Contributor,Male,Heterosexual,Other,31,Bachelor's degree,Remote,Washington DC,Married,Full Time,68496,10/29/12,,125,,,1
3001169160,HR,Recruiting,2010047725,6684010679,1871591752,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Columbus,Married,Full Time,82416,12/12/14,,99,,,1
5078898651,Sales,Sales Operations,133287801,4510582791,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Diego,Single,Full Time,67331,2/13/17,,72,,,1
6748171938,Product Development,Product Management,8270405811,5996672506,2316448272,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Houston,Single,Full Time,87785,9/19/17,,65,,,1
5412790519,Software,QA,7069124836,5305237896,226422921,12104572130,Individual Contributor,Male,Heterosexual,Asian,26,Bachelor's degree,Remote,Seattle,Single,Full Time,99660,3/26/18,,59,,,1
9034661858,Software,Software Development,138900485,9798129566,9368442131,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,25,Bachelor's degree,Remote,Phoenix,Single,Full Time,91851,11/28/12,,124,,,1
3482216261,Marketing,Marketing Research,3567515372,9743222543,12104572130,,Team Lead,Male,Heterosexual,Asian,33,Bachelor's degree,Remote,Charlotte,Single,Full Time,77607,11/27/20,,26,,,1
3738851108,Legal,Litigation,2656315938,3506070575,6102968019,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,On-site,San Francisco,Single,Full Time,96990,10/18/17,,64,,,1
4689425148,Legal,Corporate Law,8466707201,3180541437,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,Los Angeles,Single,Full Time,104425,1/1/12,,135,,,1
5530910854,Customer Service,Technical Support,1335358252,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Phoenix,Married,Full Time,52855,2/19/15,,97,,,1
4691487226,R&D,Product Design,12104572130,,,,Director,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,124405,3/22/21,,22,,,1
5153547049,Administration,Travel,1055389029,12104572130,,,Manager,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Houston,Single,Full Time,66796,8/31/14,8/6/16,24,Voluntary,Better salary,0
8466707201,Legal,Litigation,3180541437,5930096966,12104572130,,Team Lead,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Washington DC,Single,Full Time,118039,7/18/12,,128,,,1
358211993,Operations,Project Management,9549222060,91052068,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,San Francisco,Single,Full Time,82696,5/30/14,,105,,,1
1900946112,Software,Software Development,5942974370,12104572130,,,Manager,Male,Heterosexual,African American,26,Associate's degree,Remote,Jacksonville,Single,Full Time,99894,10/12/14,,101,,,1
4436894438,Sales,Account Management,8500502990,4510582791,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Master's degree,Remote,Washington DC,Single,Full Time,66909,5/9/19,,45,,,1
7239601239,Software,Software Development,5850774461,9488217779,5254944830,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Fort Worth,Single,Full Time,91259,1/29/12,,134,,,1
3792599203,R&D,Product Design,12104572130,,,,Director,Male,Heterosexual,Caucasian,42,Master's degree,Remote,Indianapolis,Single,Contract,94705,9/23/15,,89,,,1
9128755589,Operations,Project Management,9549222060,5721091419,1740357466,12104572130,Individual Contributor,Male,Heterosexual,African American,27,Bachelor's degree,On-site,Los Angeles,Married,Full Time,58857,9/14/17,,65,,,1
6353376406,Software,Technical Support,1235334166,6372547560,12104572130,,Team Lead,Male,Heterosexual,Caucasian,30,Bachelor's degree,On-site,San Francisco,Single,Full Time,102821,7/18/20,12/20/20,5,Voluntary,Found a better opportunity,0
9664089639,Administration,Executive Assistants,9780328636,9402855720,1055389029,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Houston,Single,Full Time,52676,2/24/12,,133,,,1
1568713795,Sales,Business Development,1985750865,9743876877,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,41,Bachelor's degree,Remote,San Jose,Single,Contract,79101,11/9/12,,124,,,1
2407099752,Product Development,Product Marketing,2388762947,1401239962,5207980214,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,Dallas,Single,Full Time,97290,4/30/15,,94,,,1
8277185178,Sales,Sales Operations,1423323651,2241679125,2169536929,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,New York,Single,Full Time,67765,12/26/21,2/26/22,2,Voluntary,Better salary,0
